#Frequency (Hz),Trace 1 (dBV),Phase (deg)
259.765625,-42.57674288819005,41.84968637017692
260.009765625,-46.18154829027642,45.73222975852163
260.25390625,-47.79884926572105,111.2572342766428
260.498046875,-48.68288973741737,136.2466671667882
260.7421875,-46.32319737816948,31.83554575709136
260.986328125,-43.38740041597742,29.21630006627211
261.23046875,-47.33833240952593,39.01861318341149
261.474609375,-46.94763798134809,66.09114212060385
261.71875,-50.36387448635121,35.07950586953246
261.962890625,-59.28562646852093,113.343389262137
262.20703125,-62.84005201475442,11.21760178412669
262.451171875,-61.57056204554539,136.7155160324737
262.6953125,-59.77318478342777,89.72432540841294
262.939453125,-53.45793159879386,95.61922965869688
263.18359375,-46.67463584369411,70.142067840453
263.427734375,-46.52903253915418,86.8389046201866
263.671875,-43.0143843694287,106.570220882479
263.916015625,-43.82654783851667,104.2122525111033
264.16015625,-49.26288314454248,145.7125723484513
264.404296875,-49.51217482622355,174.8280719345698
264.6484375,-57.10426227018346,104.8797246035054
264.892578125,-47.71289921434342,112.8844550067892
265.13671875,-55.19877934353444,132.5524207617309
265.380859375,-51.64153235556981,23.45196031653217
265.625,-67.69712902567963,30.67078261138274
265.869140625,-50.78562657802146,167.2388536164364
266.11328125,-51.01336445839972,16.63688655150827
266.357421875,-45.2404025730599,66.62546986146722
266.6015625,-43.34579557661449,82.6965929370229
266.845703125,-43.15189166850749,104.612776911062
267.08984375,-43.30381151166604,109.5223864985154
267.333984375,-48.80052453593522,108.3968290220565
267.578125,-69.47249033138198,82.73555149512774
267.822265625,-51.25797606540929,130.2079891062389
268.06640625,-46.24058072660834,129.3962070920223
268.310546875,-45.6375409315801,114.6433496245993
268.5546875,-47.99147207460364,95.49156037287001
268.798828125,-48.26849496748713,67.17210601052105
269.04296875,-46.70206293651033,30.9687625882737
269.287109375,-45.03977598650821,5.004729680144053
269.53125,-45.00228699942085,177.1984621944246
269.775390625,-47.95891012092866,166.6174718234048
270.01953125,-60.94083981718947,142.5859472470991
270.263671875,-53.09797584261168,168.6472126107119
270.5078125,-45.95638997561042,174.2843938308235
270.751953125,-43.19741956384718,171.0321264094672
270.99609375,-44.40594024988104,172.5910589187207
271.240234375,-48.02534847382981,9.738286885069536
271.484375,-56.07282366677182,69.52582044338885
271.728515625,-46.36709741113344,139.5460744074261
271.97265625,-41.83785927304232,140.6840490692874
272.216796875,-40.65353490928171,140.7811254117945
272.4609375,-41.71949396010123,133.9724196222758
272.705078125,-45.53805590240471,114.8857849038007
272.94921875,-50.93849751229843,57.2951699689218
273.193359375,-44.57436443224405,168.8309025694849
273.4375,-39.93145012678086,147.0296993030859
273.681640625,-37.41726574488589,135.3005931281787
273.92578125,-35.61010679463177,131.4247683793508
274.169921875,-35.58394549534227,132.2766474949224
274.4140625,-37.18487710951412,144.0696356879634
274.658203125,-39.61215021601156,171.2953302639313
274.90234375,-40.51405530131263,39.51672640774787
275.146484375,-37.99312706092997,74.79463802864146
275.390625,-36.56688647023449,96.81350179917962
275.634765625,-36.74240153234837,112.1676067918256
275.87890625,-39.15584708796747,124.8066948039937
276.123046875,-42.60411593796679,140.6501211668441
276.3671875,-46.57070567190707,151.1068444469351
276.611328125,-49.23672636303935,155.2236655137724
276.85546875,-47.3271449166149,150.9319890417143
277.099609375,-44.57633591224024,147.0413493359965
277.34375,-42.60032014479542,154.0907946211113
277.587890625,-42.43747787237618,172.5491588428742
277.83203125,-44.08910456775615,24.39578021476359
278.076171875,-44.56612023027003,67.09232346016917
278.3203125,-41.69653523256969,101.9766372457311
278.564453125,-38.50847575279107,126.2332931796648
278.80859375,-37.45103277578782,149.732493095762
279.052734375,-38.53032764755061,178.1573444409891
279.296875,-40.30570390702075,45.26710618730217
279.541015625,-37.62352859927698,101.6060418586507
279.78515625,-34.29936055576351,133.288731410548
280.029296875,-32.80800325878913,154.199610666357
280.2734375,-33.03460695918771,174.7376498111835
280.517578125,-35.03568488330689,29.26696714621611
280.76171875,-36.18984873363179,87.13985902210096
281.005859375,-33.87126240678916,136.0737552431313
281.25,-31.9160113216965,163.4180292300595
281.494140625,-31.48396829026193,5.895321255069679
281.73828125,-32.77520230140625,32.82077983609653
281.982421875,-35.67482542982061,73.69347176534809
282.2265625,-36.50067900662336,132.3240369423323
282.470703125,-34.48498002837856,175.3652185220697
282.71484375,-33.62703710501784,25.27250998182661
282.958984375,-34.39204603688604,54.62461429449704
283.203125,-36.00557005410378,89.41188773955876
283.447265625,-36.08778626797537,132.6095763290955
283.69140625,-34.51073666777668,169.4197274101448
283.935546875,-33.68104545894914,18.74442829101213
284.1796875,-33.89165867678145,42.92683347509487
284.423828125,-34.85155079066418,66.49066441688585
284.66796875,-36.0711421128781,97.1777608531256
284.912109375,-36.77023731215408,134.0697296934451
285.15625,-36.93689730188596,167.8968786801437
285.400390625,-37.23649902026334,18.19073776650638
285.64453125,-38.20977790406393,49.17900735043627
285.888671875,-39.32681113351979,87.98668476749107
286.1328125,-39.21441482014652,127.1890342221132
286.376953125,-38.73921670159043,159.8434771905589
286.62109375,-38.93322996104535,4.637291227490005
286.865234375,-41.20430242853522,27.32795577838804
287.109375,-46.32655930384005,54.97240448898452
287.353515625,-56.057130758484,134.4447275812036
287.59765625,-49.00659025770135,33.37776504587085
287.841796875,-46.74335753042585,54.13007039838919
288.0859375,-49.44539637046966,66.3241150539306
288.330078125,-72.20968654768703,46.82646557852618
288.57421875,-51.12456732392936,98.03723303180078
288.818359375,-46.54706759572188,117.9856692948295
289.0625,-46.29776848659506,145.0095912678973
289.306640625,-45.67627207872266,12.44228087959051
289.55078125,-42.6585181345969,50.03500627901133
289.794921875,-40.12839367513962,77.21475240848085
290.0390625,-39.24700946933602,92.93822921693514
290.283203125,-40.57726343794833,107.3226579628011
290.52734375,-42.9151773925975,127.3304769727367
290.771484375,-47.49692528825511,158.173127286117
291.015625,-49.61458180084375,35.67981883973983
291.259765625,-48.72139176997128,62.58055269260438
291.50390625,-50.06852638383521,74.30261945815387
291.748046875,-58.83440995412856,75.01406718615712
291.9921875,-56.05084866707504,89.90164534347812
292.236328125,-48.45021690635124,95.40388514818102
292.48046875,-45.46076761770586,93.6909518500679
292.724609375,-46.03515341913712,86.13631175521134
292.96875,-49.97440399359419,71.86578255127566
293.212890625,-51.28209600738793,21.45362568959033
293.45703125,-47.62462508537852,168.5489557597688
293.701171875,-45.89618117000291,156.154154084505
293.9453125,-46.12200843189016,153.4733781844204
294.189453125,-50.37988073839888,142.8058170476555
294.43359375,-55.08190675357736,83.55096554287657
294.677734375,-50.59064764647942,43.74028143173535
294.921875,-47.65593268339345,37.41766031055826
295.166015625,-47.72836031779752,51.20867571992144
295.41015625,-49.22625166935585,83.72495778975026
295.654296875,-49.14271201042821,131.2413917958776
295.8984375,-46.78578782988578,165.9039514706006
296.142578125,-45.84703116529832,7.301442502275237
296.38671875,-45.8858788136478,22.21430929007164
296.630859375,-47.87144310229262,32.92156337820384
296.875,-52.05986408737269,45.44543273423982
297.119140625,-57.17101750549067,38.76781139855918
297.36328125,-59.01458577094638,179.1872306350926
297.607421875,-55.64206367016478,175.152620646751
297.8515625,-52.5402946718453,3.036979020977126
298.095703125,-51.32415320107123,7.822986927514346
298.33984375,-51.8332020483471,14.1010092188319
298.583984375,-55.31190646259063,21.43981726497168
298.828125,-69.76905573537037,8.024473114785154
299.072265625,-56.98916484685996,55.56151871170457
299.31640625,-51.54916463610344,60.57941234279079
299.560546875,-50.20376780400422,66.91883391122151
299.8046875,-50.23157960989035,77.79729997007054
300.048828125,-52.44631360791112,102.5686230593074
300.29296875,-57.19897488850192,152.8529733028405
300.537109375,-56.61245846354262,51.11844320069208
300.78125,-52.2399281941447,83.12191574026865
301.025390625,-50.66737051553262,105.4079722634579
301.26953125,-50.00453650086446,133.5284547633094
301.513671875,-50.19098015352868,165.7678411962613
301.7578125,-49.89248356371974,28.73025897653435
302.001953125,-48.53042334463054,62.22216528235726
302.24609375,-48.08566008705942,83.98029562854764
302.490234375,-48.37084984631542,101.7211441102111
302.734375,-48.82018802816052,118.456105493009
302.978515625,-51.08500476547793,129.0516962402867
303.22265625,-56.8385942681774,140.7465176686655
303.466796875,-58.22189461783655,133.9564537914105
303.7109375,-55.35938605588809,117.6868724300912
303.955078125,-56.26551424467758,119.5440769305047
304.19921875,-56.30739072277569,122.976483033121
304.443359375,-55.59333151081644,123.3172767651709
304.6875,-57.89015077379332,153.8248418227977
304.931640625,-57.92750596984817,45.14863991404886
305.17578125,-55.71968157974133,93.34580481323752
305.419921875,-57.2552232691813,122.973060780832
305.6640625,-59.23215878810312,129.4730706449524
305.908203125,-58.95161652936746,136.0748247840757
306.15234375,-55.73779624616046,15.42012319212956
306.396484375,-50.32065950665103,50.26360394163066
306.640625,-49.5786347385516,71.90741241816289
306.884765625,-53.75812804581673,83.78473376645515
307.12890625,-63.44820619965331,19.6098382214281
307.373046875,-54.28632234791556,139.6477602851879
307.6171875,-48.78668526033556,134.6973252415426
307.861328125,-46.03900685797043,142.3716222073358
308.10546875,-45.50985662851107,157.0439250881006
308.349609375,-46.96113451563469,174.4662674578777
308.59375,-50.49361113819373,11.87270871352981
308.837890625,-53.50410120094346,14.90979569067714
309.08203125,-52.47883937146649,19.12182684059205
309.326171875,-50.88130070417711,33.91647500303011
309.5703125,-52.20255247769441,38.01725599923628
309.814453125,-52.96411016176314,41.36080035562807
310.05859375,-50.06863164003282,44.93747396369966
310.302734375,-50.17836687445526,50.08813536588463
310.546875,-52.91639451880459,74.4756578312595
310.791015625,-56.19412956644238,99.89491652854315
311.03515625,-70.49143062482101,168.3441103014202
311.279296875,-58.67720735564872,80.62843061225391
311.5234375,-53.71560277885312,78.63376771948003
311.767578125,-50.49857485283155,87.55332892841599
312.01171875,-48.89476597241178,92.86517591793496
312.255859375,-49.35441841592529,74.58481724716941
312.5,-49.91793909347405,50.25668168005449
312.744140625,-48.69350272612109,33.43247607587671
312.98828125,-46.13435886826556,23.08066100336842
313.232421875,-45.08435708181358,18.69537393497708
313.4765625,-45.50780176452014,18.94023360148178
313.720703125,-47.38728587281238,28.41034459922286
313.96484375,-50.06195287896237,49.02081881645035
314.208984375,-52.52309706122567,70.48745885819584
314.453125,-51.74367416110289,96.51730970869907
314.697265625,-49.23594891911212,102.8954676644417
314.94140625,-48.3203903817074,100.2013034071491
315.185546875,-46.9968636292804,100.0495522691638
315.4296875,-45.62766383698643,100.9354441771466
315.673828125,-44.58792057230187,105.416677319485
315.91796875,-44.02368933869531,113.4968426746299
316.162109375,-44.49219682834149,128.9541838765554
316.40625,-44.43652845390729,142.6595426010285
316.650390625,-45.41152467656368,148.8913798192207
316.89453125,-47.98845966923832,168.6791587827826
317.138671875,-49.70468598543398,8.16320661989117
317.3828125,-53.21375904265775,20.5611570208012
317.626953125,-55.50761373521908,54.27895514086357
317.87109375,-54.42289634501739,70.00442478148803
318.115234375,-53.68472171766492,68.79031163507109
318.359375,-53.02014894917459,74.23821697439011
318.603515625,-50.75194729916808,80.33645103585253
318.84765625,-48.24299571483614,75.8557240747483
319.091796875,-47.76094886068476,79.3725426588813
319.3359375,-47.88153913306306,89.46832772142231
319.580078125,-48.26606307051713,91.02970121997306
319.82421875,-50.23063710524441,92.87312761810794
320.068359375,-53.74456985600194,109.8617474023102
320.3125,-53.3765594406027,142.8238563436872
320.556640625,-50.44258101093631,153.7509164692213
320.80078125,-48.08897249594181,159.7605997915988
321.044921875,-44.53128022153692,163.0737244840217
321.2890625,-42.45028634625284,162.8411503771007
321.533203125,-41.88253656157016,165.9834387467492
321.77734375,-41.42419048717619,173.6286759246827
322.021484375,-41.66909603756788,4.35354564823051
322.265625,-42.52097279057573,16.43065043603174
322.509765625,-43.71470451819437,31.58239614031847
322.75390625,-43.98718095552471,48.63217905550565
322.998046875,-44.42788210800136,50.0239010484439
323.2421875,-45.61402702379517,48.96510311706832
323.486328125,-45.44756491174165,49.32159648936026
323.73046875,-44.66138728288299,38.5081662617463
323.974609375,-44.23567789376088,32.92600187264942
324.21875,-44.55143947524938,37.54729926372285
324.462890625,-44.903157327881,45.34691598128442
324.70703125,-45.09714687271283,52.07000953476416
324.951171875,-47.01097854878714,68.05323698484821
325.1953125,-46.84000250528378,91.36749434334804
325.439453125,-45.98965897272761,93.8871156008405
325.68359375,-46.76620457304086,98.82338321200491
325.927734375,-46.25799994011805,103.7006042225073
326.171875,-45.63668271076808,102.8364509285149
326.416015625,-46.38983935550237,104.6434835314268
326.66015625,-48.15205220132632,114.2826255091536
326.904296875,-48.15369541008153,140.570645544696
327.1484375,-47.50046458716132,158.1494058184568
327.392578125,-47.0349327848625,178.5443422735904
327.63671875,-45.12553116272006,7.779060751787148
327.880859375,-45.46272403880592,3.338845719038163
328.125,-47.31809255363031,178.2419209889449
328.369140625,-49.83597237347055,166.3261680998201
328.61328125,-51.77590477857547,147.0647594389437
328.857421875,-52.06144652872848,130.7027561133462
329.1015625,-55.73601431627903,129.215811007948
329.345703125,-56.96014804632491,23.08113366089411
329.58984375,-50.54277721049597,32.74737447051741
329.833984375,-47.83450689775776,42.85340395729011
330.078125,-45.77300398734707,46.49333394535923
330.322265625,-44.69811834294976,37.85198008880145
330.56640625,-44.9563289994467,24.24937916788998
330.810546875,-46.01836136989351,6.776461920809848
331.0546875,-46.43814043125023,179.0817178401227
331.298828125,-45.94546118194248,172.4227522267162
331.54296875,-48.11549936234784,163.2793718170228
331.787109375,-52.55544225704906,13.47920762892302
332.03125,-50.43626137250914,48.83928096051351
332.275390625,-49.96049889485796,57.99788629953578
332.51953125,-48.43752955968283,62.51935475993443
332.763671875,-46.54831763079726,54.18552226071024
333.0078125,-45.28352494372122,32.22080567868923
333.251953125,-45.05752253977764,7.79053171850946
333.49609375,-45.69476996312982,177.5870349084775
333.740234375,-44.87209451925918,171.3802304395484
333.984375,-45.7896699128596,156.4176231354564
334.228515625,-52.35846577569198,141.9644809996255
334.47265625,-59.47846153169539,27.62243184825168
334.716796875,-53.78319795605688,77.36587552751089
334.9609375,-51.10649299743589,89.22199390299883
335.205078125,-47.40663157133037,73.91584968003487
335.44921875,-45.36536357462397,48.4954421408438
335.693359375,-44.05780986268721,19.33801301666582
335.9375,-43.63171151292686,5.915081327907558
336.181640625,-43.18988109469164,172.3925990442266
336.42578125,-43.87762683390897,155.1486422505044
336.669921875,-47.41543297039179,128.9485362725935
336.9140625,-50.5050621907037,88.72128273534429
337.158203125,-51.26806902408524,52.24925928438253
337.40234375,-52.86009066742531,22.21698487727861
337.646484375,-54.12161789944892,147.7334752564628
337.890625,-51.65080018560666,78.65442518681645
338.134765625,-47.76074666393288,36.44521641203761
338.37890625,-46.03364878689934,14.73370041628168
338.623046875,-44.89481476351024,179.4120849599183
338.8671875,-45.35748960452925,157.1219227528386
339.111328125,-46.02242407429649,120.9470240281944
339.35546875,-45.71363278899835,83.15158022732909
339.599609375,-44.62397798112548,53.22457299311277
339.84375,-45.43919555634362,36.00745625031923
340.087890625,-48.54132695620639,4.391711094616417
340.33203125,-49.29370963933623,125.4918882138028
340.576171875,-46.94128219945502,81.05966699504127
340.8203125,-47.44764886185546,50.46460048721325
341.064453125,-47.82376875834628,0.7424072720293485
341.30859375,-45.07774895481373,139.6824750026027
341.552734375,-41.9848652125802,107.9231141137723
341.796875,-40.69586558795716,83.81592294329317
342.041015625,-40.77787003205213,59.77348927419608
342.28515625,-40.86993060103846,41.61099036459176
342.529296875,-41.94322732845097,21.1029506631744
342.7734375,-44.67042386808698,171.9516177867493
343.017578125,-47.79042962882247,124.781772805974
343.26171875,-49.86107807956046,83.83312122913142
343.505859375,-53.25318162060324,31.14777948252941
343.75,-51.54854916575249,160.5179631698556
343.994140625,-48.30719215206366,106.4277242282124
344.23828125,-43.83065141366985,61.6460681161459
344.482421875,-41.20266892815245,43.61427745903495
344.7265625,-41.53144988848487,36.83315785352051
344.970703125,-43.6239983480307,7.056728016419276
345.21484375,-42.73450828209997,139.0534660972151
345.458984375,-40.48861319589945,113.1466173778198
345.703125,-40.14366640818008,109.4633573291244
345.947265625,-42.38135502877665,116.6020190298418
346.19140625,-50.1792709011828,131.3249941556551
346.435546875,-49.88098120858205,80.25307583932347
346.6796875,-45.70186919596807,86.00641347349153
346.923828125,-49.72388493636215,59.10570763940786
347.16796875,-46.76576851408824,5.047852306786505
347.412109375,-42.57967951045687,166.0731021256597
347.65625,-40.38259010975104,149.2645996169393
347.900390625,-40.47032653158229,134.2763715160472
348.14453125,-42.22170956445957,123.8658753884951
348.388671875,-44.27215190048595,119.2993580313127
348.6328125,-48.46983686923109,95.8905397915894
348.876953125,-57.14299370751292,97.74064482360869
349.12109375,-50.31939512031787,170.0060827648669
349.365234375,-46.12381130384919,162.0080330009139
349.609375,-42.94156917861301,157.0858133312732
349.853515625,-40.41236432273293,145.8354560190465
350.09765625,-39.67977603256288,127.4817499578275
350.341796875,-40.78207242954997,107.0847773289359
350.5859375,-41.59494543849468,85.7782212608172
350.830078125,-41.19508371972021,66.36636895698439
351.07421875,-42.04990976269123,50.37177475426192
351.318359375,-45.32004686818281,56.0955681299399
351.5625,-45.53177146276381,89.28298509270546
351.806640625,-43.87235045399094,113.3490830736053
352.05078125,-41.82124210001794,128.3794241036971
352.294921875,-40.82355230503721,122.7920987601114
352.5390625,-42.68245279719772,102.5126824584637
352.783203125,-45.13147567497776,65.66799520177005
353.02734375,-42.85881300714605,34.9371591443209
353.271484375,-39.404853925296,19.14582738647443
353.515625,-39.02276817829452,13.57398297834818
353.759765625,-40.23597822225228,31.21256897755187
354.00390625,-39.7256789213261,50.79990286842803
354.248046875,-41.01545254730755,67.49928081114041
354.4921875,-41.00988566113966,88.56661519540495
354.736328125,-42.52425846135025,79.70834224092495
354.98046875,-46.94758204002284,19.95789469872626
355.224609375,-42.64446279315212,151.3119148682287
355.46875,-37.76255961679671,146.8254814911789
355.712890625,-35.25551492719814,143.5664432876627
355.95703125,-36.19888656185967,143.0952496907131
356.201171875,-38.45014720382559,159.0259891112222
356.4453125,-40.86292430857822,177.3161851858685
356.689453125,-45.55175533999992,31.57778287548729
356.93359375,-45.21967477618091,59.70445989643165
357.177734375,-49.67704730400717,12.5118351858652
357.421875,-43.32339957636336,113.7797785616824
357.666015625,-38.00610432261721,108.6387097421962
357.91015625,-34.45012840836781,109.8136049266592
358.154296875,-33.2681087553164,105.3384655305364
358.3984375,-34.77193207569263,104.918919191212
358.642578125,-36.97256696509764,108.5266325210076
358.88671875,-39.9746066337497,96.80994787614583
359.130859375,-45.03502212845824,70.48385137169375
359.375,-44.31776026606049,62.70172236804581
359.619140625,-38.51855124788946,58.04573416636887
359.86328125,-35.54956117810009,51.31806301117923
360.107421875,-33.88776287112601,53.36133011554726
360.3515625,-32.48537897332513,49.5654412182331
360.595703125,-32.97007192041179,34.38935578520314
360.83984375,-35.21287364543321,17.31326855008971
361.083984375,-36.5569616622446,176.6332331115636
361.328125,-36.08812816933552,148.6213151622744
361.572265625,-36.49742942659538,129.3810089420993
361.81640625,-37.52679496371504,130.1982554974612
362.060546875,-37.41594808188572,134.7394437501746
362.3046875,-38.47757891028481,133.5771161870235
362.548828125,-39.48427471053662,132.9849950061597
362.79296875,-39.03061355772093,116.6844168510063
363.037109375,-38.28282362423995,86.92481196028032
363.28125,-37.42425487927868,65.67454820336464
363.525390625,-36.62461436523579,51.31945351252092
363.76953125,-36.88371385040882,33.54994366524281
364.013671875,-39.39708327595645,14.96752927231101
364.2578125,-42.66576061019262,173.9950906079978
364.501953125,-44.53403557964594,141.3246666165593
364.74609375,-45.91879750988979,110.3333976516881
364.990234375,-48.01421543751557,108.4494278368916
365.234375,-48.5062408257311,122.0650268094792
365.478515625,-49.96731595450454,129.767967429797
365.72265625,-51.41369587900772,137.9911240862435
365.966796875,-53.04627608255588,90.77707279286214
366.2109375,-47.71971521284294,24.01902834284108
366.455078125,-44.31401504497391,3.783738544649777
366.69921875,-42.03703267901669,173.1617394785936
366.943359375,-41.52702524237459,151.876444266174
367.1875,-43.98235942681676,119.3417643099506
367.431640625,-46.69605310241944,83.37439668085426
367.67578125,-46.7460574165566,53.39706700811988
367.919921875,-47.37656193382331,30.2547696621835
368.1640625,-53.9543419174138,24.65285112790264
368.408203125,-54.62377603020632,106.1281415946333
368.65234375,-50.03352924579096,107.2929366753817
368.896484375,-51.02437333917837,104.4448416094964
369.140625,-54.50506482740594,86.97208320915614
369.384765625,-59.27294688394888,14.9910604319698
369.62890625,-56.92524527996758,115.0444743236568
369.873046875,-56.05572708252376,73.85362249647686
370.1171875,-55.3287513899583,15.6634412517924
370.361328125,-50.90285597985315,149.8975021863659
370.60546875,-48.17576494977816,123.5690141024375
370.849609375,-47.39884237968499,108.025244600301
371.09375,-48.82305283690207,91.69119732710588
371.337890625,-52.53915595457574,67.92292613137202
371.58203125,-60.62748808646993,41.71153417729563
371.826171875,-65.10653243197892,30.48755017725982
372.0703125,-58.66466214406047,45.56984976050445
372.314453125,-54.12300916848321,51.31099612789303
372.55859375,-51.08528461377664,38.75644221641019
372.802734375,-51.80062616681291,17.62329037542139
373.046875,-56.50658370964501,166.2360036504249
373.291015625,-57.6392303431451,120.8611508581292
373.53515625,-53.71845764769185,90.93711121169254
373.779296875,-51.71122278793845,76.77943186782547
374.0234375,-52.08569959467282,74.03394655030139
374.267578125,-52.08622074518813,57.63387286238587
374.51171875,-52.64441141181996,22.74652459063225
374.755859375,-54.36004853384249,155.2814217944094
375,-55.71895912516845,124.2186815906811
375.244140625,-61.70404436555798,124.444749291558
375.48828125,-65.64380300248993,16.18890660953899
375.732421875,-58.7407399954894,30.81616584675283
375.9765625,-59.24907834362301,3.286712631726318
376.220703125,-59.36936326003264,96.51585979112319
376.46484375,-52.99897418494311,35.58236263186831
376.708984375,-48.4797290540753,4.080333615556849
376.953125,-47.4017185358262,159.5833321388644
377.197265625,-48.26948849351866,133.1639641566514
377.44140625,-50.29928452664904,107.3972395802193
377.685546875,-53.90702962695258,76.92919752238753
377.9296875,-62.27975531242193,57.4496715870425
378.173828125,-61.66787095606778,164.4051769634289
378.41796875,-53.73396233953831,146.4254080445225
378.662109375,-50.86468082781493,128.4259826585966
378.90625,-51.27791165534968,108.8615206475141
379.150390625,-54.90007776799282,70.8582408474757
379.39453125,-59.85254421144298,166.3016454983612
379.638671875,-55.83940095131624,89.22709830425673
379.8828125,-54.38694308364164,50.64077764299172
380.126953125,-54.1969360412672,7.712486630831902
380.37109375,-53.90747018402455,138.1096725785331
380.615234375,-54.07800490723403,90.84542002140637
380.859375,-57.62558188631196,35.54144845618963
381.103515625,-57.77219451277088,130.5100741983601
381.34765625,-54.99953484635527,73.17529138195724
381.591796875,-53.3156787040592,31.42543646010314
381.8359375,-53.62081479155275,168.1025896679045
382.080078125,-53.7474776891358,112.2131076047251
382.32421875,-52.50507588312119,56.5634076610167
382.568359375,-51.53716475197384,12.4738351853404
382.8125,-52.32330250453955,153.4465573668702
383.056640625,-54.90464328067459,116.15158810306
383.30078125,-60.88723946108684,72.89798799221229
383.544921875,-70.53411719986502,145.2442104923643
383.7890625,-59.30144210618288,36.66442276519845
384.033203125,-53.26517216900491,5.188749816857252
384.27734375,-51.65444537149995,159.6291483175732
384.521484375,-52.55122103509201,138.2713939124901
384.765625,-56.12893322782291,127.3227117363679
385.009765625,-64.06085993866175,146.6828224366022
385.25390625,-60.64483987333777,44.7503444890373
385.498046875,-55.73934797592575,44.91156126604398
385.7421875,-54.52733759810806,30.85709534575189
385.986328125,-53.99476601425368,14.24195962161078
386.23046875,-53.99409584668942,171.046278946842
386.474609375,-54.2791043938767,143.8270684897043
386.71875,-55.47273689831708,124.9930546006189
386.962890625,-58.57429703619125,110.1158577089137
387.20703125,-66.90211597897152,96.25772585986293
387.451171875,-68.68072707113907,62.40879175107003
387.6953125,-59.92067018534624,44.53127691540275
387.939453125,-58.54596048790911,24.41300448271747
388.18359375,-64.25538710901796,177.8686295440816
388.427734375,-68.72663121945786,28.34083465601506
388.671875,-60.17512550936915,164.3091999532429
388.916015625,-57.89868755071292,139.6515457793375
389.16015625,-59.42462387110318,112.7880114789132
389.404296875,-64.85401653722801,55.02737597181954
389.6484375,-62.14314904007219,124.5979219797135
389.892578125,-56.46102370155617,74.68028230858224
390.13671875,-54.83888797884875,35.68061630486615
390.380859375,-55.32311852754571,178.5370428407383
390.625,-57.50904126570421,140.7008882367882
390.869140625,-60.99757574083731,100.0958009943862
391.11328125,-69.64186660138863,15.97702701836176
391.357421875,-62.44768086233577,88.58280727344274
391.6015625,-58.5672541327454,45.49518322509654
391.845703125,-57.98981662643804,16.31129889269374
392.08984375,-61.33926199383495,166.4129453732242
392.333984375,-71.69810389126621,117.4916965527889
392.578125,-69.34001440536014,104.9589978623759
392.822265625,-62.03502267323213,52.75290907608944
393.06640625,-58.22140898069289,17.20166323513877
393.310546875,-56.39780420867004,171.2737309548632
393.5546875,-56.59064192025355,150.6948800275272
393.798828125,-61.36165978126193,126.7833883952302
394.04296875,-66.32485374291137,36.50264518089305
394.287109375,-60.00095943056364,162.6986160666797
394.53125,-57.02408965002148,146.2892453974421
394.775390625,-56.7694726356373,147.3443527653793
395.01953125,-57.4548279569422,153.3671915073676
395.263671875,-60.61880635857566,158.5007571142916
395.5078125,-72.06807714116206,42.86890781530828
395.751953125,-63.04131985143029,121.0513198049703
395.99609375,-60.6807138747578,131.862688583755
396.240234375,-60.97024915545582,149.4388272524168
396.484375,-63.45856468945885,4.798706747635309
396.728515625,-62.3603881457446,66.96048577511893
396.97265625,-60.0644444183834,91.83309018010053
397.216796875,-61.85177981288344,121.0179421265739
397.4609375,-59.6782894773727,175.2583242220985
397.705078125,-55.32121212515568,21.56456928075864
397.94921875,-53.80038833183703,33.17127935223219
398.193359375,-54.99610670838656,48.14378226985233
398.4375,-56.12172069227059,77.8293779706482
398.681640625,-55.76627940500322,102.1141149688094
398.92578125,-55.16610905031823,109.4207212246273
399.169921875,-55.88571029188812,98.42003177771522
399.4140625,-58.83177002478672,67.56497713086308
399.658203125,-59.58495900332989,26.98097202043992
399.90234375,-58.31791744683603,9.112482473316483
400.146484375,-58.27986415552699,9.854472544988983
400.390625,-58.57218782420674,20.64086627737463
400.634765625,-59.02558765898142,24.54462115178029
400.87890625,-63.58879214009242,25.37432926514213
401.123046875,-83.45753977798151,3.308883074802431
401.3671875,-70.98925323564805,30.49289886033691
401.611328125,-66.86218589983841,166.8016805986901
401.85546875,-62.12361802623809,126.7722804923225
402.099609375,-59.19286671237104,111.2326653429584
402.34375,-59.5654175415597,114.4792956215875
402.587890625,-61.04081120821149,137.370036674157
402.83203125,-61.99556398311842,162.9585508280468
403.076171875,-64.46509852511659,25.61264851053154
403.3203125,-62.24033750136168,69.90399293870506
403.564453125,-60.14400601725099,99.84969012792767
403.80859375,-56.65347725268277,118.199816746482
404.052734375,-54.97840096569313,120.1155286576742
404.296875,-55.45436689038301,126.370209370743
404.541015625,-56.93469839273929,132.1474916721366
404.78515625,-60.74580538396233,116.3787908597136
405.029296875,-62.10395463449014,74.48341889944382
405.2734375,-58.95003139380193,63.84565500651988
405.517578125,-57.0242606547161,70.18183261398782
405.76171875,-56.5540302950611,87.76118470578197
406.005859375,-55.50950023962915,113.7141689123081
406.25,-55.27281434553046,131.2451945598323
406.494140625,-57.07432877074513,135.4018106964562
406.73828125,-58.6517291311152,111.0948645167441
406.982421875,-56.13027635352813,73.12832224574309
407.2265625,-53.14972060107163,61.15367669241003
407.470703125,-52.26970389783666,66.4517542553511
407.71484375,-52.7340116937005,81.11757055136377
407.958984375,-53.31570678681782,117.2675510115931
408.203125,-52.05068701486661,162.658170920233
408.447265625,-52.17444825143835,25.33376617482001
408.69140625,-52.73987441758064,79.67170025684457
408.935546875,-50.56811623019193,134.3687079212739
