#Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
138.916015625,-35.69047678430552,44.31421332355644,-44.40911476575436,156.2763609640481
139.16015625,-34.03539862849946,28.49308295181933,-42.76019386297943,140.4963473914691
139.404296875,-30.52851181337852,19.34869204930919,-39.21415431273037,131.7639559310084
139.6484375,-28.93291782242082,21.12481328673789,-37.50652121925447,133.8047709208333
139.892578125,-28.87604531045434,22.91146854116093,-37.32940199117131,135.6608792669604
140.13671875,-30.81319067581553,20.85423307097435,-39.22645053900827,133.2636474213136
140.380859375,-35.36672384243751,9.429605604680633,-43.65185760986351,120.8302947918832
140.625,-37.36851254181836,149.0923012983309,-45.50995868649792,80.66137676026345
140.869140625,-32.9898289718289,127.0542786193238,-41.25799367400375,58.07042377688902
141.11328125,-30.65963699750471,131.4825850816132,-39.03752115727993,61.93915498706259
141.357421875,-30.42560703404757,141.0769626571592,-38.97141277857497,71.54727880520242
141.6015625,-31.42005627521085,145.1351811496183,-40.09180610671054,75.72879650830866
141.845703125,-34.22476730286562,147.7297178182734,-43.02352734108335,78.65159335755364
142.08984375,-37.55998020506026,141.3189510631675,-46.49944515715652,72.82371810274827
142.333984375,-37.29342533909093,117.3392857378799,-46.1570401860036,48.00684427596266
142.578125,-35.7400286049299,109.3403457672953,-44.47549116015509,39.91308683480548
142.822265625,-35.74988371869856,118.4018464865086,-44.44679462315077,48.98858065361629
143.06640625,-37.26720834586514,123.8772748591017,-46.03431086847162,54.23259270852897
143.310546875,-40.74912822702039,122.2171747821422,-49.69408940049625,53.35520787447157
143.5546875,-44.3029440129598,117.2894010573723,-53.53872079199689,52.10928295981387
143.798828125,-42.40345108483751,88.23990336560134,-51.83998280072217,23.01234725159136
144.04296875,-39.2902458904802,80.77310385691653,-48.37288425276686,15.84855850313826
144.287109375,-38.89208183378106,94.33320408618209,-47.49103147592027,30.11375955666609
144.53125,-40.10592532041404,109.2894351778785,-48.16882960814736,42.85528482936165
144.775390625,-43.85593417936525,121.5370312777427,-51.50310718701371,50.49353708238151
145.01953125,-46.93971458419145,136.4161725374244,-54.90605196679922,60.61848899448859
145.263671875,-49.18741579770153,113.5213748533632,-57.11742475884868,36.57725264108966
145.5078125,-47.21391661006366,70.46309406628583,-55.32485891979377,176.3147690965776
145.751953125,-45.79937832960773,79.01291554531436,-54.84273394119481,5.264488214173284
145.99609375,-46.60845196852386,99.48018594204821,-56.26825162952252,29.48756779003525
146.240234375,-51.59815839491137,116.9553722250775,-61.92687225815398,52.8678012084147
146.484375,-55.39966267433173,138.7619886674037,-65.18619528023285,88.50260480984588
146.728515625,-54.33514914833609,92.4306058523381,-65.87306863888182,39.37549436139344
146.97265625,-50.19112928544352,50.0844925573465,-61.09297363498752,165.3662012712088
147.216796875,-48.64607910745276,53.73923070368969,-58.46195888893515,173.263782998022
147.4609375,-49.60849137496542,76.40805723236031,-57.80778786765568,18.85384684470084
147.705078125,-56.54647856695269,113.0612609050321,-61.41601077905334,49.96987442846329
147.94921875,-56.14899720436384,178.9272418308687,-62.29802985106527,86.520410525846
148.193359375,-55.99892313358452,167.9031634408547,-62.37620832575267,72.91642919084198
148.4375,-58.96967136656365,137.7633008693313,-64.42878133357011,45.03616233154098
148.681640625,-55.87854069134028,104.4910416898169,-63.01868754506091,23.37906037977382
148.92578125,-51.59940808219338,99.38956163809688,-59.54011722040325,22.37780715108076
149.169921875,-53.2353067435932,102.8384182116224,-61.60350607878687,25.97396584446276
149.4140625,-58.79054272018914,83.82950221607754,-67.51122904349228,4.05136943260052
149.658203125,-55.77528498310858,43.43465839770543,-64.6496329603065,154.1118508606035
149.90234375,-54.60131571418162,23.9754424393789,-64.24119183793789,133.251597849815
150.146484375,-58.30663114880881,20.93819989258402,-67.57556486233793,117.5187491566889
150.390625,-59.15393784010546,65.61770680451829,-71.60921392501326,178.092777677821
150.634765625,-60.13740677269278,86.08742065923748,-69.47069961662061,58.11893422623123
150.87890625,-69.30441294437735,104.1183137703121,-67.76555054522463,91.98160076450293
151.123046875,-62.24533044140613,17.81220493421374,-69.32342580849817,50.73027567446612
151.3671875,-56.4830211448248,173.2383431419429,-68.50033742911248,178.6945072127494
151.611328125,-57.47359990100475,136.0502415013947,-73.26581975689595,153.8881524162356
151.85546875,-61.40029648249214,75.48882838030279,-76.97864824138586,172.4167625237251
152.099609375,-58.07680288415904,18.76912482330266,-78.90288742199242,74.76169611194851
152.34375,-56.18711016356681,177.3375543161715,-71.39028700562888,121.6203531017175
152.587890625,-56.7398169150843,131.5375484344915,-73.22001217502238,69.30580519081798
152.83203125,-55.32274110062212,83.62595096241549,-69.90485535267992,5.041808820874158
153.076171875,-56.95537157676779,59.24572531315832,-71.90661297245596,155.3367856410427
153.3203125,-61.33446654928736,31.85990948080727,-72.94679482730911,130.7845393689424
153.564453125,-61.75733135477785,141.0581555993567,-71.5449103641711,79.01691258102046
153.80859375,-55.96709784219559,92.8824721367676,-65.95283285284535,25.85911854938765
154.052734375,-54.47232734000469,80.24260171973404,-64.47569929881945,5.717086613212627
154.296875,-56.65507558206338,81.23398681269053,-65.69773126011179,0.1078369687496386
154.541015625,-59.10940005347885,64.12104602860147,-65.88682661995449,160.6640966971531
154.78515625,-58.85336352749781,35.37006441716073,-64.63387062760813,131.3727499270881
155.029296875,-58.28979084332329,27.09402383601735,-65.03356273758054,122.3464660532777
155.2734375,-56.78695675008153,36.51452442997984,-65.70894681221685,125.3713547419723
155.517578125,-56.82649792258422,44.59520940652019,-67.59665503273634,124.5570788138836
155.76171875,-58.17391356860243,37.37681125419994,-73.61058481122298,131.7325331376443
156.005859375,-56.82223238463091,18.38687344188171,-74.32869353689229,141.6167435347742
156.25,-56.27571083167132,174.7542611926547,-72.11930856647824,127.4823503174855
156.494140625,-57.99281088609157,155.0020486680427,-74.85739155952314,146.4793149827432
156.73828125,-63.51493035544917,148.7122318798919,-73.30151634553408,179.6624095516555
156.982421875,-74.04642627980859,58.52271117861508,-74.09981131806246,179.6792029316058
157.2265625,-63.09305383110919,164.4808586121403,-74.39431210237645,28.20862029688384
157.470703125,-60.74402217658371,120.0313082958708,-71.20213826476615,9.549832566536393
157.71484375,-59.00241766797166,68.00903890896431,-67.13466465422485,148.5573316130816
157.958984375,-55.8465081720874,37.16241925020818,-64.37513601387144,137.203210350492
158.203125,-54.39923837329573,30.75008529825997,-64.22544766277642,136.7652478662111
158.447265625,-55.84561623903576,30.39027693094926,-66.13736417189359,134.543830787553
158.69140625,-58.5109521348889,19.29710749132269,-69.30138193492368,131.626368994364
158.935546875,-59.26081975537202,168.0617079460644,-72.58607351999569,98.46479981930891
159.1796875,-57.68596144447717,131.9777573965561,-70.19228477002497,51.47682398445126
159.423828125,-56.36923387529104,100.6701802699558,-68.94591000624044,21.41940935964898
159.66796875,-55.6608378047934,72.87245205040047,-67.41928393950906,171.364250447821
159.912109375,-54.8682789404774,44.34182642556213,-65.75367515450084,145.220165015302
160.15625,-54.10339325778133,17.97132204287811,-64.8036957621043,112.9002477218538
160.400390625,-55.58052842209334,178.8116176045068,-65.43737481525257,82.93530000840781
160.64453125,-61.57364725306682,176.8787451524054,-69.42429988554933,52.69333147745006
160.888671875,-76.71992443122669,62.60820996986872,-70.58326363544803,4.125030580504244
161.1328125,-79.72364128210502,105.6613534207699,-69.07085091817444,170.3166952243369
161.376953125,-61.59779526498002,137.5822275821909,-70.81461313568155,3.786409761957056
161.62109375,-55.81365064304822,127.2636949114747,-69.34630878380419,28.01064135871225
161.865234375,-55.1304761873883,116.0166976070368,-70.10364693665208,32.81110632470198
162.109375,-60.18046602716313,110.7752733370414,-80.45912015634025,70.92695927055512
162.353515625,-79.24687243668569,149.2526348110728,-73.23438577592974,146.9723448602771
162.59765625,-62.39282303046632,67.98481468232829,-67.67951797099397,142.7758412382124
162.841796875,-55.35399624486445,55.399114105836,-64.39616099281923,138.7937399107527
163.0859375,-53.1932589359823,42.75819315798066,-63.47939678357606,129.3620782919193
163.330078125,-53.55468784491657,29.43956714660296,-64.93502477779836,120.4697417765463
163.57421875,-54.8150585726963,31.04316959484417,-69.61730839016263,132.8480374736127
163.818359375,-57.16956822272891,38.34359704077034,-74.46958860009278,169.8396587115789
164.0625,-60.72821359297458,5.581832611258898,-92.95278317293031,128.2106899124354
164.306640625,-56.66564239553334,134.5566172941094,-69.76676327857956,31.77880278644469
164.55078125,-53.16119787604691,113.9130987076616,-64.20099926278699,31.70550284532333
164.794921875,-52.68438257109668,97.43076056744226,-63.43811723252302,20.23713678907041
165.0390625,-55.373018458163,88.72735825302719,-66.0954199613366,10.68559787228746
165.283203125,-64.43054476777655,93.24644998611817,-77.42530728688772,26.73848366512932
165.52734375,-65.42608487775568,27.07982613674112,-73.79939153824624,145.3862407909221
165.771484375,-57.04567892125716,20.93064574590221,-67.08178798264493,132.3343167908534
166.015625,-55.04523982996943,11.29416902222376,-64.12565268644369,121.4835555329348
166.259765625,-57.17969458078335,176.678710757452,-64.57447126872597,107.4465162399258
166.50390625,-66.22388371902073,157.0955028431162,-68.50716912671817,89.75982857591819
166.748046875,-65.00910952913905,129.1150961303417,-79.98570389109362,89.0014784454475
166.9921875,-60.06742398093117,112.3630082614034,-100.5905509210282,1.576476181231486
167.236328125,-68.3666405862316,59.35357934098325,-71.75972271186053,21.05952396914863
167.48046875,-59.02370320361918,143.7037071466095,-65.40515651679594,28.6645128082583
167.724609375,-54.88362680041517,126.4156515690275,-63.74251590340251,31.09165371715236
167.96875,-52.74801903610518,106.1174676336266,-63.49241228391254,25.58774788900334
168.212890625,-52.78027134337415,87.9795625783111,-64.36916469700029,15.58565611536548
168.45703125,-55.66052048017947,60.58673151403969,-67.53552177179122,170.3290368883281
168.701171875,-59.82228212879208,40.7272368388471,-70.16513992900666,137.3588426879769
168.9453125,-73.03171019964979,43.94789478972307,-76.12207726754423,125.1128485750247
169.189453125,-80.32737564931003,80.88429071538059,-84.34039946702893,57.61441726694648
169.43359375,-71.45959678831397,31.92117216119605,-85.86238443611254,164.7355941076601
169.677734375,-61.8615702406487,4.771446320791663,-86.6777525848284,84.57286991145469
169.921875,-56.01566098573749,172.5310806238643,-73.65896482108437,146.0657944618077
170.166015625,-54.75311986945435,162.0359376585548,-64.43290341199381,125.7010431858352
170.41015625,-55.85580446647146,131.9809526710147,-60.01451792002295,109.4088622216907
170.654296875,-56.21530594836219,100.0652444543217,-57.62054652385437,114.4659339657842
170.8984375,-56.28201206784323,95.26621444230503,-55.73261355545072,126.6854801409579
171.142578125,-57.58365498272143,101.4467515185052,-55.34970210600623,127.9077825497536
171.38671875,-57.92538656213075,120.1077495533382,-55.97070171914424,130.9234132014021
171.630859375,-56.11818311329351,142.3490125420662,-57.28617620638431,132.9084014784452
171.875,-58.09028256223756,131.5412844509963,-61.70076603692433,109.8700562589533
172.119140625,-59.28013420496163,94.50896842499129,-64.2190541810691,57.03746690968892
172.36328125,-62.50063860696061,79.09611687592471,-65.48589361921228,21.83838532587662
172.607421875,-66.69410531009839,83.98959198787335,-66.60608282776674,178.712617456375
172.8515625,-64.74103677588256,152.6006216400897,-73.19765176954897,4.23477422769114
173.095703125,-60.10420402429056,174.0110740931864,-81.82307060290765,109.8883948482736
173.33984375,-59.03397916105283,156.3347334239882,-74.76852884202907,107.125530623047
173.583984375,-61.73507984072488,110.6537406569304,-83.79671851267268,117.6251422844793
173.828125,-56.49176611787816,53.83267162924047,-71.23202208508432,129.8130842250179
174.072265625,-53.51928476315187,35.55744933853882,-65.54207071425587,130.5167373996022
174.31640625,-53.0859341076888,15.33774985661632,-63.7500517083593,114.5022114372024
174.560546875,-55.20119822635357,1.064522934386988,-65.33820167882143,104.4028091787847
174.8046875,-58.28635114790919,156.6362683180282,-69.59024298805798,87.10866762997651
175.048828125,-59.53708384130902,130.2950330271194,-72.42440042270115,52.78968744855079
175.29296875,-62.28952345975232,111.2268385268083,-74.42956096210236,20.2554080785244
175.537109375,-67.72770142552248,128.674512662542,-80.53781830482343,11.7827285579013
175.78125,-65.51528568681351,116.9747081995293,-78.0773013262905,178.166552939358
176.025390625,-59.94351731214416,81.63211669974956,-71.28152083050696,179.7994227798372
176.26953125,-57.7708540384521,56.2193638496086,-70.57565888360428,170.6355650560322
176.513671875,-56.81847833695425,56.22705168287794,-69.97522778157031,172.6725529342606
176.7578125,-61.2612709201529,65.6488644285625,-72.24998439517844,19.50927091560615
177.001953125,-70.08187068751286,33.02066432556782,-75.70836013791128,103.041674164345
177.24609375,-57.96474192265698,22.71391425791845,-70.82705247390111,119.5474316057851
177.490234375,-55.86999197592946,9.978979043031737,-70.86268607256002,103.4693374758643
177.734375,-58.12756457691439,169.7327551709917,-73.17910293006099,75.38910245854576
177.978515625,-60.43510135871379,120.4405889949737,-70.91456821768577,23.97451484497765
178.22265625,-59.3014327414772,73.33807732370531,-67.37132228462256,179.8022964555022
178.466796875,-60.84018828405044,49.77289214175177,-68.00369032783736,164.4593550230665
178.7109375,-63.55570880844546,31.94074077971203,-68.94049023056711,140.6634458659833
178.955078125,-60.98944579691019,41.81912872608301,-67.68483114592183,131.7525590814916
179.19921875,-57.62841669357285,58.12644297871597,-67.40300945719744,135.0309304851322
179.443359375,-54.77995697594085,62.35446271702321,-68.25855411930903,144.1372521003483
179.6875,-53.57145666909481,57.69321736436597,-69.66638977260588,162.2261337398273
179.931640625,-57.49017178647784,50.47148910439733,-74.59797996763923,17.68313820595772
180.17578125,-65.95176465287116,165.6105707993623,-78.53939165194031,112.18610777439
180.419921875,-60.07063072956716,111.8794749652988,-74.67899769134274,170.4284673232332
180.6640625,-57.677215747341,92.70625815143485,-71.71884728295129,2.049993880423791
180.908203125,-60.46694457559661,83.34022757758574,-72.87493017291322,5.047769914350114
181.15234375,-83.97262786853921,15.6790756612051,-82.26944101739129,35.80369453117725
181.396484375,-62.56685226928767,90.44263808259944,-77.88174331327922,176.9791760049752
181.640625,-57.83265216370856,79.92768896380151,-70.60657611703093,2.49593430584409
181.884765625,-55.59072367376048,61.10176671998127,-67.43291479469518,160.1414870064142
182.12890625,-54.2666508424671,40.45156439607621,-65.08363275919859,139.8643326877821
182.373046875,-54.3850181664175,29.69058167654105,-65.02078334005284,128.9289229942697
182.6171875,-56.55008235845484,25.78004547839724,-66.60057432304278,115.0590000441279
182.861328125,-61.08848166225484,28.40249764346793,-69.71568854398716,99.38494728342535
183.10546875,-67.4049755742697,65.93293823385942,-79.77265426641051,71.77319457320925
183.349609375,-67.01578525484959,100.7146859325768,-81.31996088398111,134.4123536374325
183.59375,-68.44771664594519,82.20999419924625,-82.23842789562562,115.8106302639828
183.837890625,-69.98966755699213,36.42425562947231,-83.67759283970679,62.83340880011326
184.08203125,-71.19642658136831,154.3512536559398,-88.42091767664502,46.98970181082536
184.326171875,-70.01469422087693,98.53494905422431,-98.22036511042151,84.4157988921466
184.5703125,-75.80298599144588,59.88359977031136,-83.62260997399405,40.77635233438996
184.814453125,-71.65260343759701,97.81574766309147,-76.40886845996744,51.41415693935232
185.05859375,-63.01957409035865,70.89778734308686,-72.67355697276837,33.11922546243569
185.302734375,-57.55520286523725,62.652898015479,-67.26458602344377,17.22967881184582
185.546875,-55.30753588594757,67.28562237219617,-64.86552538289175,11.60647522300112
185.791015625,-56.04536245156196,73.4343466399655,-65.62885616949599,4.48548730331046
186.03515625,-57.53573574377558,78.06603731414177,-68.56222045397421,0.09075323275470096
186.279296875,-61.17404162316963,79.88890146232458,-75.8925213662265,173.4031323446066
186.5234375,-74.96549219280999,8.511842887775687,-79.10686726101983,44.37645709961939
186.767578125,-64.88676678792204,115.3932142888496,-73.07547410346567,12.06252588622597
187.01171875,-64.25376060078521,93.71119406030608,-73.50571913631524,159.9373773668702
187.255859375,-65.1249508071251,68.05833459040272,-75.13930352940869,127.8390545992271
187.5,-73.06605692992059,7.545022159837274,-75.59500052192946,80.8320408551006
187.744140625,-65.17144152754636,103.9861142674325,-71.77133214114973,42.52837765514966
187.98828125,-63.10091857083876,69.93342966549248,-69.04598100410324,12.06361037924469
188.232421875,-61.09534598367318,52.86631279022532,-66.91729481489345,173.4694672658833
188.4765625,-59.78964116672077,76.94736854469299,-66.39483405089561,175.5753433774646
188.720703125,-58.49796720844475,100.8602881558798,-67.14889127613226,6.911789812882835
188.96484375,-58.48291872210427,116.4495624846709,-69.85983881407067,22.01850555566423
189.208984375,-59.37437337177179,127.7946917936558,-74.1270046013003,43.17293744103009
189.453125,-64.41501602252187,140.3295997047938,-81.20880461019637,72.94664428855184
189.697265625,-74.51322510927129,48.73891044121661,-82.41475901346,164.1924355324727
189.94140625,-69.87392918075636,67.74081163157884,-77.02002394291841,177.1088028919406
190.185546875,-68.73335389600039,25.05055116938516,-74.04681404109488,163.8865222377409
190.4296875,-68.31106311783867,162.0262598785712,-71.94166934968953,146.2954465255395
190.673828125,-67.67813869463167,127.5144107334791,-72.32962078041142,135.7322645183098
190.91796875,-69.7442388690028,103.6527793706991,-76.0083074083168,111.7791757966834
191.162109375,-69.37616097615516,99.16750707304544,-74.16854613126199,70.04620086371892
191.40625,-63.76832864861353,108.0241056355369,-70.65015046992863,50.90763244407056
191.650390625,-59.58606340485888,111.9860088895483,-66.95871252182057,38.69258223875354
191.89453125,-57.30625088759943,115.7091735803817,-64.8641604527113,39.9094491477438
192.138671875,-56.76364114071709,111.461732288899,-65.40555091460089,37.22433757707056
192.3828125,-58.77577887603169,100.6492199311091,-67.54999124337722,21.58692771259665
192.626953125,-64.05920248907842,85.34608826981122,-72.27556821726988,179.1504430624028
192.87109375,-70.7998199837306,49.88177615374226,-76.24713190309642,97.69204927854423
193.115234375,-73.20956583824514,174.7368160738229,-71.06074465893967,54.31698545958402
193.359375,-70.92891050688675,123.3985057534232,-69.73556053756963,22.26088960183575
193.603515625,-71.51166737891816,113.5539943959283,-69.94533611473449,3.716137332040765
193.84765625,-91.46523032109195,10.7617710944418,-75.53724934220728,173.0698400498067
194.091796875,-67.73100312866251,104.3442991977613,-78.570786058067,73.5996861613753
194.3359375,-59.7044204131107,102.7016281335755,-70.34774628490452,35.27443628608688
194.580078125,-55.90924850584343,102.2942564789102,-66.94142327353156,23.9544857796364
194.82421875,-54.99391405196681,104.5535540694279,-66.70460776063867,34.77119155623423
195.068359375,-56.68260437124352,106.9512333035429,-67.70243872961319,57.4171591793196
195.3125,-62.28465580404269,109.7579412552133,-70.23170109472809,76.90421024418566
195.556640625,-72.52777136200612,175.7595323583139,-73.0825547317371,105.3245274122362
195.80078125,-67.07306489859096,59.18823979166313,-76.5053247184768,124.9177736539502
196.044921875,-69.12617465281294,78.66485094806258,-96.00146672314069,148.4965196641337
196.2890625,-74.99746498805936,131.2154102995761,-75.99959165757518,117.4665802392035
196.533203125,-67.82069302392917,17.76202446984113,-71.07294137557888,101.9647901187406
196.77734375,-61.83096688744004,35.4914372642205,-70.06166747656033,92.02587567078994
197.021484375,-59.1503180774939,46.28326700461523,-73.10178707967034,74.32589527488051
197.265625,-58.46112760788873,58.56307766020469,-82.63665371614735,34.48952081191465
197.509765625,-59.87825959563315,76.06621701471138,-73.62177608950506,87.82480119648608
197.75390625,-64.10095320823275,124.7094388994124,-67.71901340603581,85.5977329224384
197.998046875,-59.07619486466743,8.963544398634378,-66.89293916633447,90.84475935583974
198.2421875,-55.04950984722684,21.61746204689651,-67.94500600139023,103.7010824535126
198.486328125,-55.41098219246041,22.55236397055767,-70.0612702446285,133.5468922450852
198.73046875,-60.93562980368843,11.91839976943936,-71.72656832268909,166.0951062249758
198.974609375,-68.55975775535771,7.150322080555857,-72.97328156159934,26.20366899989578
199.21875,-55.14100173463242,171.4326266662332,-69.91124277172599,61.22145686742524
199.462890625,-53.00217781810517,155.6339192873222,-68.19670912656181,67.41633829944757
199.70703125,-53.7083535811234,130.2127603039631,-67.7985052673302,56.10877726453762
199.951171875,-57.15003334764741,97.76404446489421,-69.24694634737017,35.30877534965216
200.1953125,-59.09651826121112,18.42890260018162,-72.55611664360457,171.2367325288798
200.439453125,-54.16465283520887,149.6055171905155,-70.24490872102605,106.8390176639094
200.68359375,-51.69941742602408,129.859638929706,-65.46857091726129,78.64181503854942
200.927734375,-52.34317606508164,122.7968934537264,-64.02645111865331,68.44499879542201
201.171875,-56.81564391006219,132.4459896526822,-65.56282381468404,71.09870259137428
201.416015625,-59.32623100335333,15.08509099657751,-67.90054686515938,99.50454188977626
201.66015625,-55.80931877506944,38.97853780128677,-67.85447465731272,129.0942011415047
201.904296875,-54.80345332029842,42.26653459092415,-66.8246931305101,143.2125207173689
202.1484375,-56.35860944866033,37.57044915743919,-66.62118131750417,137.0389011854499
202.392578125,-62.21770731049925,6.007029766628686,-69.89759344925086,98.09542294749178
202.63671875,-67.62063386023287,108.4840186609647,-72.0542345669063,30.74832855230275
202.880859375,-68.64857816519135,42.46591196079804,-73.59973276622881,156.1080662638687
203.125,-69.65581928476935,90.52041586118055,-75.08794432675741,65.2806222280761
203.369140625,-55.60950663893054,58.19290522983525,-65.23893402343678,4.858905620150713
203.61328125,-48.92061473495636,44.17558659796993,-59.34923927967742,159.9411433443159
203.857421875,-45.51212526445514,33.35452432074748,-56.58795193451019,142.5614386409256
204.1015625,-44.40830007530607,27.92447479771362,-56.06641472102048,131.2621093847106
204.345703125,-44.82652925344244,22.92249284664194,-57.22490195591981,122.3500238225236
204.58984375,-47.68194970263708,18.18461153576184,-60.85010943363318,115.7055238708334
204.833984375,-55.52049649634719,35.60530619775599,-69.5461616181167,140.9662320287748
205.078125,-55.67658897581524,121.6232571574828,-67.29642463329606,37.90244690795789
205.322265625,-50.46221199091842,139.6282240742078,-63.92019495590407,54.65391873113341
205.56640625,-49.1222481454885,142.7927884553843,-63.18377851953091,64.97824074650707
205.810546875,-52.46288085941045,143.4351647327405,-66.6255103442482,76.27226943838878
206.0546875,-60.75305226266526,15.76694342557518,-69.25918059996867,139.5135149537888
206.298828125,-54.01629731288578,72.76722576897964,-64.79401377015225,164.6349981483849
206.54296875,-51.29062450017565,84.27079963470877,-64.31667029988049,176.4067408873754
206.787109375,-51.13818437398017,88.07985383731685,-64.70866243013303,9.5521943081263
207.03125,-55.95292853584298,89.01395129671084,-69.59552675358039,24.61628280694586
207.275390625,-62.57882072166566,9.998839952954603,-72.62597329365076,119.9752382135789
207.51953125,-55.15328061801167,31.52536780897703,-67.25960877106235,138.0135230797349
207.763671875,-54.77834785447895,38.36557911499735,-66.49047771642144,148.0651753532773
208.0078125,-57.76470168960988,46.40681565087447,-68.10001055120991,160.2029571606504
208.251953125,-70.78692964100436,160.9678134554295,-79.7531227156247,20.55972176650027
208.49609375,-54.47723271918215,18.5459475420163,-69.50613513831807,120.4088704514402
208.740234375,-51.27628033710157,17.81322990908551,-65.37589528423848,122.1358319906953
208.984375,-50.34981901389194,19.41337326401022,-63.58371738194117,126.8673718847875
209.228515625,-51.30177171620073,16.11716045906712,-64.22448150866059,125.0660281141099
209.47265625,-56.95191441325655,14.32137248719174,-69.4006460550975,131.6085559164002
209.716796875,-67.5367133864243,79.55499616566748,-73.16231927936205,2.809546701959603
209.9609375,-62.08222988938089,170.7251443624595,-75.16192032203644,51.7927263441526
210.205078125,-55.35809920160021,16.37514710156059,-71.08671650611022,117.7300279810682
210.44921875,-53.52300357116497,16.82807984888148,-67.66743269122182,134.3930439392075
210.693359375,-53.98370912322085,25.64133532797281,-65.94349090369721,151.7151740259936
210.9375,-54.40946058149295,37.19496852079232,-64.80791365856288,156.1636146775652
211.181640625,-60.5684565260084,29.50461365522172,-68.99426773793566,143.9584595494968
211.42578125,-65.82158360590341,20.47514314178041,-89.88957432110053,80.89872885923991
211.669921875,-55.1134205906003,13.60479615052825,-69.37352848805108,120.1434032937379
211.9140625,-51.81204799703322,17.90532826972075,-64.90806954713899,126.5894715086726
212.158203125,-51.94605359933494,13.15347129481908,-64.53336264127304,117.6439682760482
212.40234375,-56.04016605527608,10.43186489155767,-69.42659214652797,114.0024793451359
212.646484375,-62.98404179546333,61.682024509901,-75.32531134261434,14.4812986376884
212.890625,-59.10573162682417,119.3998303314048,-68.97986457418915,51.85436587772143
213.134765625,-56.2646115143187,132.9809789490698,-66.14105397055316,58.80580000376086
213.37890625,-57.08046504111945,124.6697870371576,-66.8007364819229,52.97238880796216
213.623046875,-66.66600656992647,99.47680286934174,-74.0997648109944,43.60307240868114
213.8671875,-62.43798180374507,91.75478843333758,-77.03229494168966,164.6404885601225
214.111328125,-58.00843121681056,78.40943898562338,-71.03210510955476,167.1699410633088
214.35546875,-60.092309719486,67.35109241250464,-72.81262395565138,170.7315494350212
214.599609375,-67.49293854190211,4.726109921883902,-82.35975804414161,150.0733495070056
214.84375,-56.37857126825499,86.09644807954061,-71.92627009296019,3.348549224427741
215.087890625,-50.72754010721127,64.81480712543546,-65.22770798443614,160.7437330997558
215.33203125,-49.39933223988433,47.83240173440429,-63.78193488134185,146.1484781333537
215.576171875,-49.96755908747368,33.83390829798921,-65.15672307337655,134.9341355452346
215.8203125,-53.22209304937338,15.92092160175419,-68.7105112691647,111.8330427405673
216.064453125,-59.89645344173856,148.7224811897488,-74.61559198913241,61.01955042338158
216.30859375,-61.33475206832058,38.29871656292189,-73.95416814852206,137.8567674657604
216.552734375,-55.20911417045346,0.6441941090226604,-69.28819190487404,108.0981814368322
216.796875,-53.68245291500926,163.4469343724926,-68.15118867480498,86.01134651762023
217.041015625,-53.062002824516,143.1256713157437,-66.82399755063464,69.74358238736521
217.28515625,-54.76477276928428,122.7112791457457,-69.4480658753259,58.57271750898506
217.529296875,-58.10156204232393,98.27909995299511,-73.61753907122525,40.18577416280924
217.7734375,-60.85305320986122,73.59668552879097,-75.88273329037123,32.3662067089258
218.017578125,-60.8412641045304,32.48889512482437,-76.91492955196125,128.8815199101338
218.26171875,-59.73713723134536,170.2193127019512,-70.58811049657105,87.91382646860556
218.505859375,-59.70455454369933,154.8431827808577,-70.12215043750744,78.62205736257057
218.75,-60.53386185410343,168.2427997593584,-69.74064832048506,82.00747485646811
218.994140625,-60.74727749967651,168.5291297918316,-69.84837232316568,79.391593563366
219.23828125,-63.81952559388623,6.586951620474958,-76.8878051966358,82.08230714797227
219.482421875,-64.61260009176499,66.77177815680693,-79.72438647899548,42.2656062971062
219.7265625,-64.88093487066701,107.7233415075704,-73.00218160432871,48.14372683489762
219.970703125,-63.734230541419,143.8047626008834,-70.99084386141935,50.10482169756929
220.21484375,-60.00606724001357,150.6573564161522,-70.31959393425511,51.66045628021807
220.458984375,-56.67910137180207,160.6613022564764,-70.87297339565549,60.12422971674787
220.703125,-55.37152742251315,164.8956078482108,-71.04387562732764,73.79499943987281
220.947265625,-55.86651896792255,157.9623633086744,-71.7169703098681,86.57121392756632
221.19140625,-58.60531536830524,157.5908303618986,-73.14118821982917,109.0189278339678
221.435546875,-65.00651933596859,131.8154678438749,-76.67271757599974,89.2107493834455
221.6796875,-61.12542027631712,45.19285734083162,-76.94322368833406,170.1640826405497
221.923828125,-56.42774625609132,12.99059446886151,-70.62889463306473,120.2900527635001
222.16796875,-56.85145240117772,172.3190950166983,-71.46697934939276,105.6459405681104
222.412109375,-61.77814378477305,145.7944535817751,-78.80835563954199,55.38147621880909
222.65625,-60.85236091992805,50.57483334631692,-71.00499708649777,151.0777239614712
222.900390625,-53.15373405241722,24.07720812055708,-64.0763211227414,130.4161315923072
223.14453125,-50.24797066435647,5.166697283643624,-61.30148140726997,114.1875864252218
223.388671875,-49.14072885841924,167.163096923802,-61.16266058017126,95.85324876068029
223.6328125,-50.27613105224511,150.8623955245303,-62.37122982149141,76.49717636581481
223.876953125,-54.77985159667709,136.1219508634907,-66.22706697251866,66.30080119310072
224.12109375,-73.34269214179595,109.7729578925762,-82.5576966633639,176.6262842236595
